4421 14 72 7068 12||6 6335 216 35 11946 12
6 6335 216 35 11946 12||140 4 442 35 11946 27
140 4 442 35 11946 27||613 17 172 106 4765 12 12 12 27
43 683 196 718 318 27||64 3292 31 610 12 12 12 153 826 31 32 3968 12
28 133 17 103 104 88 37 158 124 104 1161 27||37 35 67 561 12 6 126 67 77 64 10643 3908 12
37 35 67 561 12 6 126 67 77 64 10643 3908 12||28 133 1697 5578 1697 3046 12
28 133 1697 5578 1697 3046 12||34 35 26 28 29 10 443 2001 56 11947 12
1847 169 19 96 19 34 27||43 19 17 8 247 27 1104 9530 156 763 12
43 19 17 8 247 27 1104 9530 156 763 12||96 175 32 290 2892 12 96 142 1039 228 1328 69 1328 12
28 103 104 316 14 12 12 12||952 173 12 10462 155 69 32 2807 12
125 82 28 392 173 174 1257 27||37 66 10 164 1328 75 12 12 12
17 126 127 95 1661 12||17 18 104 171 28 43 1697 98 1697 1641 17 607 12
17 18 104 171 28 43 1697 98 1697 1641 17 607 12||103 104 54 3270 12 96 166 28 82 54 3270 12
103 104 54 3270 12 96 166 28 82 54 3270 12||103 104 318 826 5960 12
572 1334 12 2832 11942 12 244 28 70 12 12 12||55 6 781 27
455 1334 12 2832 11942 69 376 1252 12||32 4750 27
23 50 10 1252 4750 27||170 104 17 224 28 106 27
170 104 17 224 28 106 27||74 28 170 104 12 12 12
599 28 12||55 10 39 1260 12
17 126 811 31 32 1564 12 196 28 54 10421 358 467 27||74 599 28 12 3997 12
74 599 28 12 3997 12||3997 75 12
1334 12 2832 11942 12 12 12 27||4461 12 12 12 28 29 751 27
4461 12 12 12 28 29 751 27||584 12 16 19 28 133 27 16 35 1070 27
16 268 28 426 27||17 147 98 256 12
66 158 7240 192 12 12 12 27 17 133 12 12 12||74 12 16 561 12 12 12 74 40 3231 37 12
74 12 16 561 12 12 12 74 40 3231 37 12||2413 17 1279 43 596 90 155 50 23 100 14 12
2413 17 1279 43 596 90 155 50 23 100 14 12||98 596 17 52 12
98 596 17 52 12||17 147 142 88 155 12
73 28 741 122 155 27||1485 1657 122 174 428 12
3997 12 15 28 99 12||3997 12 125 66 92 27
1498 69 381 28 17 82 88 69 15 24 2631 599 28 12||174 2631 12 196 28 648 72 14 27
174 2631 12 196 28 648 72 14 27||16 35 22 122 27
174 4890 998 12||17 60 253 92 23 12 318 10 1432 12
16 58 1924 27||10 1563 12 12 12 5829 9563 12
16 32 350 12 12 12 27 97||169 156 28 1135 14 27
110 12 12 12 97||39 2737 12 132 32 2223 412 87 4150 12 12 12 27
358 1070 12 12 12 27||442 12 442 108 76 12
17 282 104 2293 28 12||68 69 1954 28 887 12 98 34 28 197 316 37 12
2580 12 12 12||103 104 426 12
103 104 426 12||17 1910 37 1465 12
16 35 561 12 12 12||583 14 12
43 3077 427 17 54 27||37 66 10 1077 12
28 60 28 18 12||8 71 122 10 2195 1269 20 4146 1876 12 11943 11944 1562 12
142 16 17 285 28 12||442 467 27
367 49 12 4 28 171 14 98 69 741 17 1364 104 12||4449 12 12 12 599 28 12
158 1848 104 1269 163 12||16 122 32 1682 27
7477 1493 11251 12||7477 1493 2518 8542 12
345 12 12 12 9347 8848 12 12 12||140 16 744 90 6230 27
140 16 744 90 6230 27||49 17 12 12 12 345 12 12 12
1247 104 83 32 186 513 12 28 27||17 73 93 12
140 610 156 9375 35 140 807 12||50 35 10 9305 1682 1151 163 12
19 6 489 83 1163 31 32 546 27||28 83 174 317 12
23 34 32 485 90 7156 192 3910 27||37 35 10 485 12
37 35 10 485 12||92 325 32 575 4064 85 228 14 12
37 35 98 141 69 956 174 4443 12||142 605 50 9347 97
17 170 104 19 37 12||28 7 55 12
28 120 2195 27||153 3699 12
66 256 92 82 54 100 244 12||125 100 32 288 18 92 54 12
156 28 1542 72 262 27||1525 17 197 381 28 1301 12
140 1635 92 66 1284 71 92 2563 10 966 12||28 103 104 62 100 32 6409 12
28 103 104 62 100 32 6409 12||74 161 92 132 140 34 35 76 34 4356 12
74 161 92 132 140 34 35 76 34 4356 12||132 92 60 34 35 169 28 29 1472 262 27
8197 43 66 32 1158 27||28 18 456 14 9347 558 12 11743 12
28 18 456 14 9347 558 12 11743 12||9347 12 84 178 12 140 17 147 1859 12
9347 97 16 35 1070 27||34 2921 12 12 12 130 131 12
16 73 37 2921 88 27||37 66 367 1495 12
37 66 367 1495 12||76 26 12 12 12
17 282 104 1820 122 24 1122 35 951 12||16 561 1635 28 4573 37 27
16 561 1635 28 4573 37 27||17 184 108 4849 12 92 77 10 361 270 262 2683 12
17 184 108 4849 12 92 77 10 361 270 262 2683 12||88 92 4573 37 523 27
140 75 16 561 27||17 325 1059 1930 12
17 147 770 12 17 147 5220 173 32 1624 12||74 28 29 98 12 464 2992 28 12 28 854 464 12
13 35 78 37 282 104 28 12 253 73 37 27||17 103 104 60 12
17 103 104 60 12||37 66 10 177 291 69 19 12
37 66 10 177 291 69 19 12||37 66 12
37 66 12||1386 99 12
32 3189 120 14 12 96 29 1197 14 12 96 316 14 12||9347 12 28 196 648 244 157 12
584 22 23 1031 11743 12||43 82 17 60 37 66 31 28 27
16 35 22 27 16 35 22 12 12 12 22 1356 27||34 27 34 35 6489 1682 12
34 27 34 35 6489 1682 12||22 23 125 6 29 141 27
22 23 125 6 29 141 27||584 12 37 35 1452 322 104 37 27
49 22 23 10 7491 4125 12||84 976 4849 12 9375 12
153 96 29 1525 35 12||1525 340 72 14 12
83 10 3761 97||37 35 93 12 12 12 6 29 76 244 12 12 12
130 131 6 18 104 83 71 97||9347 16 19 6 19 27
16 19 28 120 27||130 97 28 1930 14 12
130 97 28 1930 14 12||14 27 74 12 16 156 28 168 244 27
14 27 74 12 16 156 28 168 244 27||156 28 1563 10882 32 8764 27
156 28 1563 10882 32 8764 27||233 17 147 1563 10882 32 8764 12 16 156 28 168 244 27
23 50 464 122 32 1682 27||1088 12 10882 197 54 1166 31 28 12
1088 12 10882 12||95 647 12
96 29 95 185 12 1013 104 96 27||17 126 434 1009 12 1189 69 6523 12
17 126 434 1009 12 1189 69 6523 12||49 17 126 67 4367 72 1643 12 28 628 532 1542 244 12
74 40 7 12 74 40 2829 307 11122 441 1264 12||74 40 196 648 307 11122 441 34 12
140 16 28 29 91 34 35 560 523 12||22 27 37 35 228 10 11035 1803 12
22 27 37 35 228 10 11035 1803 12||16 73 37 1584 27
16 73 37 1584 27||1497 921 12
1497 921 12||34 82 54 2257 100 221 931 12 28 1154 37 97
34 82 54 2257 100 221 931 12 28 1154 37 97||37 35 76 17 7 4333 12
34 35 169 6 29 244 12||16 19 28 19 27
98 394 12||103 104 171 14 5105 23 164 228 221 931 12
103 104 171 14 5105 23 164 228 221 931 12||5075 256 28 55 1341 72 2800 12
17 532 22 1682 12 17 394 532 22 1682 12||28 29 93 12
584 12 17 126 536 37 12||74 12 32 1340 213 536 28 12
4 22 66 512 405 90 3797 17 147 141 69 869 155 12||28 60 37 282 104 10 3797 4849 12
23 37 289 27||74 37 35 889 488 12
4849 12 12 12 73 28 27||153 28 73 37 366 12
17 103 104 60 16 69 52 1612 12||142 52 122 40 291 26 157 16 3973 27
156 28 256 27||17 52 95 12
17 103 104 52 17 120 307 12||17 19 12
16 82 28 648 163 31 160 27||142 77 69 54 256 12
130 4849 12 28 60 17 103 104 55 64 1026 12||75 13 35 70 83 28 40 12
23 34 10 926 27||98 31 28 4354 12
98 31 28 4354 12||17 147 3768 69 1690 34 172 14 993 12
17 147 3768 69 1690 34 172 14 993 12||607 17 10 291 27
607 17 10 291 27||49 28 29 1580 98 10 2501 12
49 28 29 1580 98 10 2501 12||17 147 98 12
17 147 95 780 6 29 1085 22 341 12||37 35 98 10 1515 12
37 35 98 10 1515 12||37 35 98 10 2827 12
57 1772 57 28 83 2865 12||16 744 90 898 27
16 744 90 898 27||358 161 5516 12
28 2772 69 54 4317 12 10 6658 11947 12||37 35 142 1389 69 14 12 17 147 98 50 31 7325 12
37 35 142 1389 69 14 12 17 147 98 50 31 7325 12||31 512 541 23 10 11948 1715 12 1697 32 1697 11948 1715 12
31 512 541 23 10 11948 1715 12 1697 32 1697 11948 1715 12||34 35 16 1787 35 360 679 12
34 35 16 1787 35 360 679 12||130 131 12
17 88 32 10170 12||6 76 73 12
6 76 73 12||37 628 126 127 10 335 12 10 5455 1649 12
16 35 32 511 27||442 12 17 181 37 35 116 69 2673 270 22 1793 12
142 1638 88 32 332 1933 213 127 1135 606 32 2092 335 12||17 256 94 95 12
6 52 51 23 244 12||6 52 27
43 96 843 1283 27||98 447 12
98 447 12||43 82 28 88 69 869 51 31 14 27
657 57 186 335 32 1132 1635 12||125 19 6 70 27
125 19 6 70 27||326 28 8 32 222 28 197 60 12
50 35 127 512 1341 5860 12||16 744 27
57 37 778 12 17 170 104 172 34 286 173 12||140 125 23 22 2963 27 103 104 96 120 69 938 155 12
125 19 1697 28 1697 52 158 23 4133 12||6 197 8 155 12
28 1789 186 335 12||13 155 1296 158 3709 69 1296 12
13 155 1296 158 3709 69 1296 12||350 28 12
350 28 12||17 429 104 121 12
142 887 22 394 12 67 127 69 40 90 718 209 12||28 29 100 904 551 157 24 263 12
28 29 100 904 551 157 24 263 12||127 69 32 3204 455 12
300 468 16 158 3709 12||449 84 12
2812 16 27||1779 757 3631 12 716 40 100 24 175 99 12
17 170 104 204 473 12||74 1275 12
74 1275 12||17 133 16 213 37 127 713 2294 27
17 133 16 213 37 127 713 2294 27||3651 122 233 12
8029 3137 12||3137 12 16 35 158 325 69 78 31 929 27
16 28 525 19 300 27 28 525 70 69 32 4204 27||835 7772 103 104 19 442 19 96 12
28 427 121 69 1281 12 34 66 262 901 263 12||92 170 104 1184 69 14 73 92 12
253 82 3702 83 37 303 90 22 9441 192 216 27||98 14 300 12 17 147 74 874 1323 16 28 52 12
28 29 4037 14 26 27||16 19 17 19 75 361 100 32 10638 1440 6993 27
16 19 17 19 75 361 100 32 10638 1440 6993 27||718 156 98 528 28 18 142 70 1010 10 272 270 300 12
74 12 98 108 76 12 19 6 27||98 14 300 12
920 594 17 52 12 683 335 12||49 50 28 156 12 8582 628 126 1211 155 12
43 82 32 106 90 28 3351 173 75 27||130 3702 66 100 24 462 119 12
285 28 28 429 104 54 1015 69 15 1111 34 3747 12||3747 35 1406 12 17 77 10 894 35 108 32 1682 12
3747 35 1406 12 17 77 10 894 35 108 32 1682 12||253 82 28 894 108 32 1682 27
1631 10710 12 8059 12||213 158 27
17 182 28 142 68 69 1985 71 32 1682 300 12||49 34 35 16 6 29 387 3463 37 12
49 34 35 16 6 29 387 3463 37 12||74 40 467 23 151 244 1160 12
74 40 467 23 151 244 1160 12||650 100 650 71 34 35 14 12
652 32 5517 1151 12 3233 71 100 1277 26 27||28 843 163 608 27
28 843 163 608 27||40 291 17 316 12
169 170 104 28 142 869 155 28 77 32 261 12||34 312 54 523 968 12
34 312 54 523 968 12||523 968 27
523 968 27||158 35 812 60 169 12
16 82 28 78 1281 27||98 596 28 27
170 104 83 37 12||49 610 156 32 5135 12
49 610 156 32 5135 12||98 74 1059 96 1159 104 12 17 1167 34 462 740 300 12
98 74 1059 96 1159 104 12 17 1167 34 462 740 300 12||28 142 3736 75 27
28 142 3736 75 27||288 74 12 17 2456 2291 12
110 1281 12 28 151 60 16 158 35 679 746 32 335 27||74 161 17 60 16 158 136 12
12 12 12 2614 14 90 10212 12||116 69 1953 12
77 10 627 37 66 28 12||28 361 4258 12
28 361 4258 12||597 37 66 32 1008 12
597 37 66 32 1008 12||98 262 5961 12
169 73 28 648 244 27||68 69 121 69 28 170 104 17 27
68 69 121 69 28 170 104 17 27||74 169 73 28 648 244 27
405 10 822 1690 71 12||127 302 55 28 12
127 302 55 28 12||43 82 28 133 27
43 82 28 133 27||37 35 127 10 1218 12
34 35 98 16 17 154 12||16 66 34 75 27
244 1013 104 28 525 13 14 100 12||448 1197 14 893 12
326 73 28 83 100 27||2238 12 3800 12
16 35 34 88 10 6171 1142 12 2976 12||464 88 34 233 12
464 88 34 233 12||125 28 83 174 2554 1136 12
157 28 1659 104 1010 366 409 12 24 3574 1334 12 11950||174 3574 27
174 3574 27||1334 12 11950 12
1334 12 11950 12||253 35 1334 12 11950 27
253 35 1334 12 11950 27||24 3574 12
24 3574 12||16 2210 23 158 100 12
17 15 12||8531 100 2486 161 72 3168 8954 12
8531 100 2486 161 72 3168 8954 12||17 1317 12
100 16 4641 156 28 7149 236 22 1334 12 11950 27||22 140 34 12 2721 60 12 3541 140 136 12
169 98 12||156 28 859 12
156 28 859 12||55 28 474 1069 14 98 69 54 12
28 103 104 62 37 66 10 332 1674 12||16 19 28 52 12
16 19 28 52 12||8029 35 67 141 69 224 28 7855 12 98 32 298 12
8029 35 67 141 69 224 28 7855 12 98 32 298 12||1922 103 37 12
1922 103 37 12||270 16 12 16 268 28 95 659 12
270 16 12 16 268 28 95 659 12||17 197 5624 49 426 155 12
17 197 5624 49 426 155 12||50 35 32 884 12 28 120 376 272 12
17 66 608 1854 12 17 6729 10 753 108 10 9370 12||73 28 12 16 66 34 100 3437 90 27
73 28 12 16 66 34 100 3437 90 27||253 2996 12
253 2996 12||83 403 594 73 28 27
83 403 594 73 28 27||2970 12 16 122 142 157 27
2970 12 16 122 142 157 27||142 157 27 2970 27
17 103 104 62 37 12||1298 12 170 104 60 125 69 361 1528 17 66 12
1298 12 170 104 60 125 69 361 1528 17 66 12||5290 32 6331 1532 151 75 12
28 474 127 69 2486 27||5 100 32 944 12
98 34 17 3115 12||16 122 174 6044 27
16 82 174 428 19 27||1150 5324 2099 32 1634 12
28 1105 88 24 906 5453 1216 12||477 104 158 54 738 31 28 122 157 27
125 35 413 11468 27||173 32 4711 12
173 32 4711 12||43 647 27
43 647 27||17 103 104 60 822 1287 17 181 12
17 103 104 60 822 1287 17 181 12||3066 37 27
43 19 28 60 27||7648 285 14 12
28 29 142 270 10 353 1879 4539 12||523 4533 466 3463 37 12
233 12 1659 104 1279 12 628 126 1179 12||95 16 35 174 3976 2549 27
76 90 16 27||90 32 123 300 12
90 32 123 300 12||130 233 26 12 32 123 12
100 226 933 17 197 142 19 16 17 604 19 12||140 34 23 27
140 34 23 27||16 607 17 168 27
3137 77 929 10 206 17 342 12||24 5209 213 287 595 10 6068 9107 2238 35 7423 12
125 23 158 157 27||158 77 2421 1308 100 32 229 12
770 12 282 104 14 12||28 256 27
28 256 27||217 17 147 98 253 17 52 17 607 12
2608 34 755 144 1151 12 3016 12||74 231 12
28 197 54 738 925 69 889 163 75 12||233 12 826 45 511 419 10235 69 1772 57 17 1375 12
233 12 826 45 511 419 10235 69 1772 57 17 1375 12||74 1132 31 32 8106 12
127 668 10 1189 12||125 467 27
71 270 10 4624 4059 12 100 32 229 3099 12 1393 594 12||1393 594 27 23 34 6331 27
1445 88 28 316 10 1132 12||7 19 233 12
43 596 12||920 245 12
17 325 746 12||306 1341 31 51 27
226 744 27||32 1370 744 12
84 887 12||892 156 28 772 178 192 16 12
106 7565 140 10 7791 100 10 332 12 253 35 544 27||17 103 104 60 12
17 103 104 60 12||32 3418 808 7925 819 12
153 92 124 104 151 60 32 930 222 12||11355 166 92 66 1403 72 376 1553 12
11355 166 92 66 1403 72 376 1553 12||34 103 104 133 1199 12
92 35 39 449 12||95 16 12
95 16 12||17 1265 12 17 142 166 92 35 39 449 12
17 1265 12 17 142 166 92 35 39 449 12||140 17 166 95 16 12 28 52 92 35 307 6714 27
140 17 166 95 16 12 28 52 92 35 307 6714 27||16 82 28 133 307 6714 27
16 82 28 133 307 6714 27||307 6714 441 307 440 871 100 391 12
1742 9219 74 740 456 174 815 12||1884 1296 12
50 23 27||464 35 270 12
28 19 27||28 1317 12
28 1317 12||88 16 12
16 35 100 37 27||2931 27 902 27 688 4 6 29 2824 12
2931 27 902 27 688 4 6 29 2824 12||43 6 525 83 34 2824 27
28 4326 12 16 32 288 156 28 168 244 12||738 31 10 7648 1686 3137 12 60 155 27
158 35 2293 28 27||17 3635 37 12
95 169 312 158 120 69 15 28 12||17 55 10 1432 31 155 12 122 10212 4539 12
17 55 10 1432 31 155 12 122 10212 4539 12||10212 4539 12
23 3137 244 27||16 19 28 52 27
1224 50 12||16 156 28 168 244 27
16 156 28 168 244 27||7252 24 11951 742 12
7252 24 11951 742 12||1615 326 27
1615 326 27||17 1953 24 348 12
17 103 104 120 28 244 8029 12||256 28 19 12
16 744 90 1341 156 28 100 27||74 1341 12
125 35 12 12 12 16 35 376 1181 5613||28 60 376 1181 23 1047 12
28 60 376 1181 23 1047 12||23 158 244 27
23 158 244 27||28 60 17 103 104 232 72 155 12
156 28 811 27||100 10 234 90 714 22 290 291
100 10 234 90 714 22 290 291||253 35 738 31 28 27
253 35 738 31 28 27||70 157 12
28 628 60 6476 12||17 103 104 12
17 103 104 12||560 7648 12 394 2608 1690 1151 50 12 3016 12
560 7648 12 394 2608 1690 1151 50 12 3016 12||17 687 34 35 84 217 1690 240 321 32 299 96 240 12
982 12 28 523 12||54 5534 28 12
171 14 12||171 28 12 12 12
1224 2815 12||7857 12 196 28 648 100 27
12 12 779 147 95 770 122 174 6257 12||584 12 599 28 12
584 7857 27||140 28 427 171 5780 12 12 12
1224 8498 12||17 147 95 770 12 12 12 17 66 770 69 342 12
17 147 95 770 12 12 12 17 66 770 69 342 12||233 12 982 12
112 1334 7929 12||1224 11952 12 17 182 34 66 367 84 12
1224 1334 7929 12||1224 11952 12
1224 11952 12||6 383 104 434 28 1615 12 12 12 17 147 2280 770 12
256 12 12 12 256 37 35 376 1682 12||34 35 16 158 2150 529 14 12
5955 1334 7929 12||142 15 155 57 10 379 69 14 12
158 170 104 78 34 12||161 1059 192 2980 12
161 1059 192 2980 12||361 17 147 74 1618 161
361 17 147 74 1618 161||37 124 104 511 1334 7929 12
12 12 4093 882 12||17 19 983 32 1533 28 126 612 238 12
17 19 983 32 1533 28 126 612 238 12||572 12 12 12 37 35 442 12
12 12 779 181 17 126 127 76 1267 12||161 17 19 983 37 1334 7929 12 12 12
12 12 1757 911 12||911 1334 7929 37 35 1388 911
345 882 12||572 584 10 2259 3607 12
572 584 10 2259 3607 12||49 17 103 104 3755 69 54 64 1618 12
12 12 10315 12||49 27 43 82 92 19 27
17 103 104 1144 12||23 98 95 116 69 1144 12 262 137 367 1223 12
23 98 95 116 69 1144 12 262 137 367 1223 12||73 92 172 180 27
12 12 2813 18 70 173 50 12||49 361 17 103 104 4167 69 54 64 1618
770 263 17 345 28 325 14 108 10 10049 12||17 147 345 17 147 32 11067 12
28 325 32 11160 27 97||17 18 83 37 233 12
17 18 83 37 233 12||648 100 648 100 7817 289 50 12 782 27
648 100 648 100 7817 289 50 12 782 27||74 12 17 171 14
74 926 97||299 71 90 2210 12
299 71 90 2210 12||26 97 294 1308 12
34 197 54 321 12||233 84 12 1884 142 345 12 12 12
12 12 3988 34 35 37 12 57 3155 44 2885 12||345 882 12
43 386 387 2815 27||1388 12 318 174 4126 7857 27
12 12 2991 28 100 32 845 2815 27||74 1049 17 282 104 12
92 35 10 8036 40 12||43 35 1308 1049 27
12 12 2852 125 19 28 83 610 1690 1018 27||1554 4090 409 100 11583 12
1554 4090 409 100 11583 12||345 882 12
345 882 12||49 28 60 16 34 312 19 69 14 12
49 28 60 16 34 312 19 69 14 12||17 181 37 312 54 281 2449 12
312 158 12 12 12 37 1445 281 1531 12||49 17 181 158 103 104 415 34 37 35 1531 12
49 17 181 158 103 104 415 34 37 35 1531 12||2707 12 43 345 12 12 12 43 73 158 60 34
12 12 4095 892 12||12 12 2944 103 104 28 142 1161 155 1049 27
911 2815 12||161 37 35 12 12 12
161 37 35 12 12 12||911 2815 12
12 12 1366 744 90 300 156 28 27||12 12 10129 27
12 12 10129 27||16 744 90 300 156 28 27
17 345 12 12 12||17 147 98 2087 90 16 17 73 12 161 28 12
142 782 12||28 256 28 103 104 120 464 10988 27
285 16 27||17 345 12 12 12 982 12
648 270 83 30 12 37 35 1051 12||835 70 975 12 17 147 98 413 270 2977 12
43 35 34 27||2749 12 12 12
12 12 1366 35 95 675 2300 122 34 27||17 170 104 78 10 56 12
620 9986 12||391 23 95 1174 1046 28 1063 477 104 62 37 12
391 23 95 1174 1046 28 1063 477 104 62 37 12||382 12 12 12
17 103 104 60 16 35 141 270 12 17||16 561 69 28 27
28 103 104 55 69||17 1908 155 3265 32 1545 2815 12 17 73 19 34 12
427 17 12 12 12 427 17 171 28 169 27||28 103 104 55 69 171 14 358 12
382 12 12 12||17 461 6 82 1161 31 37 12
1388 6 41 32 6947 12 28 855 155 12 43 648 27||158 140 5780 12 12 12 240 1085 64 5898 12
1388 43 73 28 60 27||17 12 12 12 142 461 12 10 1566 468 12
196 473 467 78 96 461 27||17 103 104 60 12 17 103 104 52 95 12
17 103 104 60 12 17 103 104 52 95 12||43 73 28 83 864 32 4090 27
43 73 28 83 864 32 4090 27||17 346 5780 35 2558 12
12 12 779 103 104 52 95 12||196 473 5416 140 1174 286 90 174 165 108 76 27
982 12 982 31 1489 14 108 99 12||130 288 12 1325 27
130 288 12 1325 27||74 982 12
74 982 12||256 28 103 104 316 40 27
256 28 103 104 316 40 27||17 147 321 12
17 147 321 12||1388 12 749 12 892 97
1388 12 749 12 892 97||233 12 16 19 17 345 12 12 12
417 37 877 12||95 253 427 17
782 2815 27||17 147 321 12 982 12
17 147 321 12 982 12||74 982 382 12
345 882 12 158 35 32 345 12 12 12||233 32 901 12
2815 43 29 28 1815 173 27||17 147 1388 1888 982 12
11952 35 100 32 8230 17 147 270 683 685 244 12||256 1888 12 982 12
12 12 10129 27||383 104 17 434 28 173 100 1648 207 27
383 104 17 434 28 173 100 1648 207 27||17 103 104 377 244 12 24 998 132 12
17 103 104 377 244 12 24 998 132 12||345 882 12 512 517 882 27
1985 71 32 314 270 34 6647 100 32 10862 12||345 882 12
12 12 3965 28 172 34 173 27||130 74 12 34 66 3172 236 1334 771 2832 8969 12
34 66 464 12 17 147 2815 7929 12||17 60 253 28 156 1334 7929 12
345 882 12||43 82 386 88 247 4582 27
12 12 1354 256 769 27||233 233 70 99 12
17 147 525 10927 37 72 2383 1682 7868 12||16 32 288 156 28 304 122 27
28 103 104 325 10 7620 27||12 12 9293 12
12 12 9293 12||675 17 325 10 7620 69 517 32 284 12
34 35 367 7544 12||32 288 72 37 769 97
96 29 142 203 88 28 140 14 2815 12 617 34 12||345 882 12
12 12 1319 843 27||882 27 74 12
96 2971 606 69 171 386 12 6 1244 32 5850 12||24 998 27
17 103 104 1144 12||158 35 32 279 222 12
11952 12 12 12 17 170 104 133 69||16 82 158 78 27
16 82 158 78 27||11952 12 12 12
7767 2815 12||1224 1888 12
1334 12 12 12 27||7929 12 2815 7929 12
1388 1212 226 90 28 487 32 4870 27||6 29 142 1230 263 12
584 912 12||7 28 648 72 14 911 27
7 28 648 72 14 911 27||256 12 18 2815 648 523 27
1235 3476 12||98 64 1977 12
98 64 1977 12||74 158 35 1332 158 35 24 2631 100 1813 12
74 158 35 1332 158 35 24 2631 100 1813 12||572 7342 12 37 312 54 901 4 158 3354 244 12
376 2405 156 1406 12||345 12 12 12 28 29 992 790 12
28 197 70 69 32 296 2067 12||992 790 31 1524 12
16 82 158 78 27 132 158 1144 27||158 166 1388 12 23 34 16 158 166 27
345 6472 12 770 12 22 477 104 602 12||37 349 54 84 12
17 147 770 912 12 28 93 27||51 1789 864 22 1252 12
51 1789 864 22 1252 12||358 10142 27
17 197 70 409 140 649 69 155 12||28 383 104 325 32 2192 12 5 11953 18 2055 32 3935 12
125 35 32 2520 100 1350 27||1933 28 12
1933 28 12||16 35 32 4482 27
16 35 32 4482 27||17 197 19 37 12 142 13 14 8 24 8598 884 12
41 37 97||2655 409 12 17 591 37 97
1149 35 279 12 740 12||13 35 70 97
1165 173 97||142 10 210 12 17 147 3590 97 318 32 904 12
1497 12 12 12 16 35 545 27||709 69 32 26 97 361 97 17 591 37 97
253 156 28 27 32 11574 27||635 1906 11953 12 2879 12
635 1906 11953 12 2879 12||6472 82 11954 12 607 17 71 27
32 1516 27||16 35 443 90 37 12
16 35 443 90 37 12||176 4 17 55 10 361 27
2080 12 34 1306 270 32 1992 23 3448 12||2740 7463 27
4 28 103 104 176 22 7 54 1051 12||28 29 231 12
28 29 231 12||3063 74 12
43 413 23 32 9180 5388 27||2511 37 35 5192 12
2511 37 35 5192 12||17 52 17 427 648 72 28 12
39 69 15 28 2198 12||32 9180 5388 882 27 560 1056 12
361 12 37 35 512 744 90 2587 12||613 17 15 34 27
2198 97 37 35 14 12||16 23 37 27
16 23 37 27||558 12 3203 213 69 15 28 97
558 12 3203 213 69 15 28 97||325 24 1828 384 244 12
37 35 489 163 50 97||17 60 12
16 35 34 27||76 26 1302 956 173 97
1655 131 12 125 156 6 2198 27||17 82 78 6 29 100 1373 99 12
911 12 103 104 10164 14 1593 12||13 14 524 12 17 18 318 415 90 974 12
43 18 28 78 34 27 28 60 37 35 98 466 12||584 37 23 12 17 147 1014 140 17 147 74 682 2563
648 270 12 17 197 2520 28 163 69 32 4237 12||17 147 98 2592 173 12
17 147 98 2592 173 12||28 628 12
9889 718 1013 104 3017 5669 12||16 156 96 27
16 156 96 27||96 29 2026 12
558 12 11955 12 73 28 342 34 27||103 104 1344 157 12
17 147 733 72 28 12||74 558 12 11955 12 28 18 104 12
648 163 140 83 14 12||6 196 12
558 12 11955 27||361 253 35 244 9889 12
464 1342 69 83 864 22 1252 97||140 5241 12 718 3397 156 1448 3917 12
140 5241 12 718 3397 156 1448 3917 12||22 136 50 628 54 64 3299 3687 100 32 3341 97
22 136 50 628 54 64 3299 3687 100 32 3341 97||17 429 104 54 95 256 12
28 377 244 27||584 17 19 12
584 17 19 12||16 19 28 19 27
299 520 12 75 28 60 125 32 7656 156 12||4900 1328 592 4409 161 605 72 174 119 12
6 29 98 150 69 70 163 50 12||570 12 22 23 10 560 2151 745 12
16 23 37 27||17 103 104 60 12 161 17 52 37 35 447 12
413 57 10 1682 12||98 34 413 12
37 77 10 683 3868 543 22 413 140 1440 2405 12||96 240 3203 2405 140 96 240 370 88 10 5671 35 12
96 240 3203 2405 140 96 240 370 88 10 5671 35 12||96 240 1440 97
96 240 1440 97||28 29 3973 421 12
96 126 325 464 12||716 32 1816 173 12 17 18 104 15 12
892 16 23 22 27||826 4406 1252 12
130 74 12 17 2921 37 12||716 32 3299 962 12
718 6353 11008 156 1304 72 11255 97||16 744 90 11255 27
23 558 12 11955 1350 97||584 158 35 321 12 7891 12 12 12 318 415 90 366 97
325 69 2379 22 7267 4132 12||43 122 542 27
153 98 12||4 158 240 719 158 82 55 5023 14 12
4 158 240 719 158 82 55 5023 14 12||28 55 335 69 121 27
140 2576 27||737 12 376 1516 282 104 1466 32 872 12
737 12 376 1516 282 104 1466 32 872 12||17 103 104 1144 12
28 240 141 69 54 899 12||43 73 28 60 34 27
16 561 27||17 103 104 60 12
125 73 28 15 37 27||1933 14 12 289 50 12
34 35 98 16 17 854 12||76 26 12 4 28 29 1581 12
11953 27 156 28 76 26 27||74 12 17 52 17 147 2465 12
4254 827 97||16 156 28 141 69 19 27
16 23 37 168 27||37 35 1930 90 14 12
37 170 104 120 32 11008 12 16 132 34 133 27||17 52 12 12 12 37 136 37 35 384 12
17 52 12 12 12 37 136 37 35 384 12||75 37 477 104 70 1635 32 582 27
75 37 477 104 70 1635 32 582 27||74 12 37 35 489 1811 161 98 31 32 11255 12
74 12 37 35 489 1811 161 98 31 32 11255 12||31 16 27
31 16 27||17 52 12 12 12 31 32 1498 90 32 869 12
524 51 97||130 131 97 524 97
28 2921 34 27||37 35 733 12 1010 12
142 88 2576 12 158 477 104 79 12||17 55 69 1028 12
17 55 69 1028 12||19 37 827 12 911 12 5573 31 32 1543 12
17 18 104 97||28 55 69 12 19 37 157 97
